data,mes,om,anv,etapa,origem,destino,lat_origem,long_origem,lat_dest,long_dest,HORA_DEP,HORA_ARR,TEMPO_DE_VOO,SEGMTO,POUSOS,REAL,CAPOTA,LOCAL_1,QTD_1,LOCAL_2,QTD_2,1P,2P,NV,MC1,MC2,MC3,LM1,LM2,LM3,LM4,LM5,COM,MISSAO,D_N,OFRAG,ORGAO,PROGRAMA,SUBPROG,APLICACAO,COMB,OLEO,PAX_EMBARQ,PAX_DESEMB,PAX_LANCADO,CARGA_EMBARQ,CARGA_DESEMB,CARGA_LANCADA
06/jul.,JUL.,232,2805,1,SBGL,SBGL,-22.800,-43.25,-22.800,-22.800,16:45,18:00,01:15,1,1,01:00,,SBGL,1,,,JOE,BEZ,,REI,,,MTO,,,,,,17TVDI,DIURNO,EEXD 2805,V2,,,,1250,0,0,0,0,0,0,0
06/jul.,JUL.,249,2803,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,21:45,22:15,00:30,1,4,,,,,,,DMD,PBO,,RUD,,,MAI,,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,500,0,0,0,0,0,0,0
06/jul.,JUL.,249,2803,2,SBMN,ROTA,-3.130,-59.98,0.0,0.0,23:35,24:00,00:25,2,3,,,,,,,RAV,ABQ,,RUD,,,MAI,,,,,,04TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,,,0,0,0,0,0,0
07/jul.,JUL.,249,2803,3,ROTA,SBMN,0.0,0.0,-3.130,-3.130,00:00,00:25,00:25,1,1,00:20,,SBMN,2,,,RAV,ABQ,,RUD,,,MAI,,,,,,04TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,800,0,0,0,0,0,0,0
09/jul.,JUL.,250,2805,1,SBGL,SBGR,-22.800,-43.25,-23.440,-23.440,12:30,13:45,01:15,1,1,01:00,,SBGR,1,,,JOE,BEZ,,ROB,,,BOR,MTO,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,875,0,13,0,0,317,0,0
09/jul.,JUL.,250,2805,2,SBGR,SBBR,-23.440,-46.47,-15.870,-15.870,14:30,16:45,02:15,2,1,02:00,,SBBR,1,,,JOE,BEZ,,ROB,WEL,,BOR,MTO,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,1815,0,0,0,0,50,0,0
09/jul.,JUL.,250,2805,3,SBBR,ROTA,-15.870,-47.92,0.0,0.0,17:55,22:20,04:25,3,0,04:25,,,,,,BEZ,JOE,,REI,,,BOR,MTO,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,,,2,,,,,
09/jul.,JUL.,250,2805,3,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:20,22:50,00:30,4,1,00:25,,SBMN,1,,,BEZ,JOE,,REI,,,BOR,MTO,,,,,69TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,4300,0,0,15,0,0,367,0
09/jul.,JUL.,251,2803,1,SBMN,SBMN,-3.130,-59.98,-3.130,-3.130,20:00,20:05,00:05,1,1,,,,,,,MDO,JAI,,RUD,,,MMA,,,,,,17TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,150,0,0,0,0,0,0,0
09/jul.,JUL.,251,2803,2,SBMN,ROTA,-3.130,-59.98,0.0,0.0,21:45,22:00,00:15,2,1,,,,,,,JAI,PBO,,RUD,,,MMA,,,,,,01TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,,,,,,,,
09/jul.,JUL.,251,2803,2,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:00,23:00,01:00,3,3,,,SBMN,4,,,JAI,PBO,,RUD,,,MMA,,,,,,04TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,1000,0,0,0,0,0,0,0
10/jul.,JUL.,252,2803,1,SBMN,SWBC,-3.130,-59.98,-0.970,-0.970,12:05,13:10,01:05,1,1,,,,,,,BOD,ADR,,GAV,,,MAI,ROM,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,1015,1,0,0,0,1263,1263,0
10/jul.,JUL.,252,2803,2,SWBC,SWOW,-0.970,-62.93,-1.463,-1.463,13:45,14:20,00:35,2,1,,,,,,,BOD,ADR,,GAV,,,MAI,ROM,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,550,0,3,0,0,110,110,0
10/jul.,JUL.,252,2803,3,SWOW,SBMN,-1.463,-61.63,-3.130,-3.130,14:55,15:45,00:50,3,1,00:40,,SBMN,1,,,ADR,BOD,,GAV,,,MAI,ROM,,,,,69TVDI,DIURNO,,COMPREP,PRPO,SESQAE,,950,0,0,3,0,1100,1100,0
10/jul.,JUL.,253,2800,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,12:20,14:40,02:20,1,1,02:10,,SBUA,1,,,FVA,MDI,,RCO,,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1750,0,6,6,0,20,20,0
11/jul.,JUL.,253,2800,2,SBUA,SWPC,-0.130,-66.98,0.266,0.266,14:30,15:15,00:45,1,1,00:30,,,,,,JAI,SAL,,PTO,,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1000,0,1,1,0,1450,1450,0
11/jul.,JUL.,253,2800,3,SWPC,SBUA,0.266,-69.80,-0.130,-0.130,16:10,17:05,00:55,2,1,00:40,,,,,,SAL,JAI,,PTO,,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,975,0,4,4,0,0,0,0
11/jul.,JUL.,253,2800,4,SBUA,SWQE,-0.130,-66.98,1.085,1.085,19:05,20:05,01:00,3,1,00:45,,,,,,JAI,SAL,,PTO,,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,985,0,0,0,0,4108,4108,0
11/jul.,JUL.,253,2800,5,SWQE,SBUA,1.085,-69.84,-0.130,-0.130,21:05,22:05,01:00,4,1,00:45,,,,,,SAL,JAI,,PTO,,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,950,0,19,19,0,308,308,0
12/jul.,JUL.,253,2800,6,SBUA,SBMN,-0.130,-66.98,-3.130,-3.130,11:00,13:20,02:20,1,1,02:00,,SBMN,1,,,MDI,FVA,,PTO,,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1800,0,2,2,0,0,0,0
12/jul.,JUL.,254,2800,1,SBMN,ROTA,-3.130,-59.98,0.0,0.0,21:00,22:20,01:20,1,1,01:15,,,,,,RAV,JOE,,RUD,,,WIL,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,,,,,,370,,
12/jul.,JUL.,254,2800,1,ROTA,SBBV,0.0,0.0,2.840,2.840,22:20,22:50,00:30,2,1,00:25,,SBBV,1,,,RAV,JOE,,RUD,,,WIL,RBS,ROM,,,,69TVNO,NOTURNO,,COMAE,PMC-EB,SPMC,EB,1400,4,0,0,0,0,370,0
13/jul.,JUL.,254,2800,2,SBBV,SWUQ,2.840,-60.68,2.836,2.836,13:05,14:05,01:00,1,1,,,,,,,JOE,RAV,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,850,0,0,0,0,2700,2700,0
13/jul.,JUL.,254,2800,3,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:00,16:05,01:05,2,1,00:20,,SBBV,1,,,JOE,RAV,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,900,0,9,9,0,20,20,0
13/jul.,JUL.,254,2800,4,SBBV,SWUQ,2.840,-60.68,2.836,2.836,17:45,18:45,01:00,3,1,,,,,,,RAV,JOE,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,850,0,1,1,0,2589,2589,0
13/jul.,JUL.,254,2800,5,SWUQ,SBBV,2.836,-63.65,2.840,2.840,20:20,21:15,00:55,4,1,00:20,,SBBV,1,,,RAV,JOE,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,800,0,5,5,0,725,725,0
13/jul.,JUL.,256,2805,1,SBMN,ROTA,-3.130,-59.98,0.0,0.0,18:30,22:00,03:30,1,0,03:25,,,,,,HON,ADR,,RDZ,,,MOA,STE,ADO,,,,69TVDI,DIURNO,,COMPREP,PMC-EB,,,,,8,,,26,,
13/jul.,JUL.,256,2805,1,ROTA,SBCG,0.0,0.0,-20.470,-20.470,22:00,23:40,01:40,2,1,01:35,,SBCG,1,,,HON,ADR,,RDZ,,,MOA,STE,ADO,,,,69TVNO,NOTURNO,,COMPREP,PMC-EB,,,4100,4,0,8,0,0,26,0
14/jul.,JUL.,254,2800,6,SBBV,SWBV,2.840,-60.68,4.004,4.004,13:20,14:35,01:15,1,1,,,,,,,ELM,JOE,,RUD,,,WIL,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1000,0,7,7,0,3084,3084,0
14/jul.,JUL.,254,2800,7,SWBV,SBBV,4.004,-64.50,2.840,2.840,16:25,17:40,01:15,2,1,00:40,,SBBV,1,,,ELM,JOE,,RUD,,,WIL,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1000,0,9,9,0,90,90,0
14/jul.,JUL.,254,2800,8,SBBV,SWBV,2.840,-60.68,4.004,4.004,18:30,19:40,01:10,3,1,,,,,,,JOE,ELM,,RUD,,,WIL,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1000,0,5,5,0,2080,2080,0
14/jul.,JUL.,254,2800,9,SWBV,SBBV,4.004,-64.50,2.840,2.840,20:30,21:45,01:15,4,1,00:20,,SBBV,1,,,JOE,ELM,,RUD,,,WIL,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1000,0,4,4,0,70,70,0
15/jul.,JUL.,254,2800,10,SBBV,SWUQ,2.840,-60.68,2.836,2.836,13:20,14:20,01:00,1,1,,,,,,,RAV,ELM,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,850,2,2,2,0,2590,2590,0
15/jul.,JUL.,254,2800,11,SWUQ,SBBV,2.836,-63.65,2.840,2.840,15:25,16:25,01:00,2,1,,,,,,,ELM,RAV,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,850,0,0,0,0,190,190,0
15/jul.,JUL.,254,2800,12,SBBV,SBBV,2.840,-60.68,2.840,2.840,17:50,19:50,02:00,3,1,01:00,,SBBV,1,,,RAV,ELM,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1650,0,1,1,0,2420,2420,0
16/jul.,JUL.,254,2800,13,SBBV,SWUQ,2.840,-60.68,2.836,2.836,17:10,18:10,01:00,1,1,,,,,,,RAV,JOE,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,850,0,3,3,0,2200,2200,0
16/jul.,JUL.,254,2800,14,SWUQ,SBBV,2.836,-63.65,2.840,2.840,18:45,19:35,00:50,2,1,00:20,,SBBV,1,,,RAV,JOE,,RUD,,,RBS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,800,0,2,2,0,0,0,0
16/jul.,JUL.,254,2800,15,SBBV,ROTA,2.840,-60.68,0.0,0.0,21:10,22:10,01:00,3,0,00:55,,,,,,JOE,RAV,,RUD,,,WIL,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,COVID-19,,,3,,,760,,
16/jul.,JUL.,254,2800,15,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:10,23:00,00:50,4,1,00:45,,SBBV,1,,,JOE,RAV,,RUD,,,WIL,RBS,ROM,,,,69TVNO,NOTURNO,,COMAE,PAOE,SPAOE,COVID-19,1350,0,0,3,0,0,760,0
16/jul.,JUL.,256,2805,2,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,00:00,01:35,01:35,1,1,,,,,,,CSI,BRA,,RDZ,,,BLE,MAI,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,1375,1,28,4,24,0,0,0
16/jul.,JUL.,256,2805,3,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,13:25,15:35,02:10,2,1,,,,,,,MPL,ADR,,DNL,,,MOA,STE,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,887,0,27,2,25,0,0,0
16/jul.,JUL.,256,2805,4,SBCG,ROTA,-20.470,-54.67,0.0,0.0,23:00,24:00,01:00,3,0,,,,,,,ADR,MPL,,GAV,,,MOA,STE,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,875,2,26,0,0,0,0,0
17/jul.,JUL.,256,2805,5,ROTA,SBCG,0.0,0.0,-20.470,-20.470,00:00,01:30,01:30,1,1,,,,,,,ADR,MPL,,GAV,,,MOA,STE,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,1250,0,0,2,24,0,0,0
17/jul.,JUL.,256,2805,6,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,11:20,13:30,02:10,2,1,,,,,,,LEL,BOD,,RDZ,,,BLE,ADO,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,1770,0,30,1,29,0,0,0
17/jul.,JUL.,256,2805,7,SBCG,ROTA,-20.470,-54.67,0.0,0.0,22:30,24:00,01:30,3,0,,,,,,,LEL,ADR,,DNL,,,BLE,ADO,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,987,0,29,0,0,0,0,0
18/jul.,JUL.,256,2805,8,ROTA,SBCG,0.0,0.0,-20.470,-20.470,00:00,00:35,00:35,1,1,,,,,,,LEL,ADR,,DNL,,,BLE,ADO,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,625,0,0,2,27,0,0,0
18/jul.,JUL.,256,2805,9,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,17:50,20:05,02:15,2,1,,,,,,,BRA,DMD,,GAV,,,MOA,MAI,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,2005,3,28,18,10,0,0,0
18/jul.,JUL.,257,2800,1,SBMN,SBUA,-3.130,-59.98,-0.130,-0.130,12:10,14:15,02:05,1,1,02:00,,SBUA,1,,,FVA,GBR,,ROB,,,LUS,RBS,ROM,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1840,4,6,6,0,717,717,0
18/jul.,JUL.,257,2800,2,SBUA,SWMK,-0.130,-66.98,0.626,0.626,15:50,16:20,00:30,2,1,,,,,,,MLO,FVA,,ROB,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,540,0,0,0,0,,,0
18/jul.,JUL.,257,2800,3,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,18:40,19:05,00:25,3,1,,,,,,,MLO,FVA,,ROB,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,420,0,0,0,0,1110,1110,0
19/jul.,JUL.,257,2800,4,SBUA,SWSQ,-0.130,-66.98,1.700,1.700,15:05,16:20,01:15,1,1,,,,,,,MLO,FVA,,PTO,,,RBS,LUS,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1225,0,12,12,0,3368,3368,0
19/jul.,JUL.,257,2800,5,SWSQ,SBUA,1.700,-69.39,-0.130,-0.130,18:20,19:20,01:00,2,1,00:45,,SBUA,1,,,GBR,FVA,,PTO,,,RBS,LUS,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1050,0,33,33,0,84,84,0
19/jul.,JUL.,256,2805,10,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,13:35,15:55,02:20,1,1,,,,,,,HON,MPL,,DNL,,,STE,ADO,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,2112,0,28,0,28,0,0,0
19/jul.,JUL.,256,2805,11,SBCG,ROTA,-20.470,-54.67,0.0,0.0,23:15,24:00,00:45,2,0,,,,,,,MPL,HON,,DNL,,,STE,ADO,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,1000,0,26,0,0,0,0,0
20/jul.,JUL.,256,2805,12,ROTA,SBCG,0.0,0.0,-20.470,-20.470,00:00,01:30,01:30,1,1,,,,,,,MPL,HON,,DNL,,,STE,ADO,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,925,0,0,3,23,0,0,0
20/jul.,JUL.,256,2805,13,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,12:10,14:40,02:30,2,1,,,,,,,MDO,BRA,,RDZ,,,MOA,BLE,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,2125,0,32,2,30,0,0,0
20/jul.,JUL.,258,2802,1,SBMN,SBTT,-3.130,-59.98,-4.250,-4.250,12:20,15:00,02:40,1,1,02:30,,SBTT,1,,,MDI,RAV,,ALE,RCO,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PMC-MB,SPMC,MB,2275,0,36,36,0,0,0,0
20/jul.,JUL.,258,2802,2,SBTT,SBMN,-4.250,-69.93,-3.130,-3.130,17:55,20:50,02:55,2,1,02:45,,SBMN,1,,,RAV,MDI,,ALE,RCO,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PMC-MB,SPMC,MB,2500,0,36,36,0,406,406,0
20/jul.,JUL.,260,2802,1,SBMN,ROTA,-3.130,-59.98,0.0,0.0,23:50,24:00,00:10,1,0,,,,,,,SAL,JOE,,LUI,,,MTO,,,,,,03TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,120,0,0,0,0,0,0,0
21/jul.,JUL.,260,2802,2,ROTA,SBMN,0.0,0.0,-3.130,-3.130,00:00,00:20,00:20,1,1,,,,,,,SAL,JOE,,LUI,,,MTO,,,,,,03TVNO,NOTURNO,,COMPREP,PRPO,SESQAE,,300,0,0,0,0,0,0,0
21/jul.,JUL.,256,2805,14,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,13:10,15:10,02:00,1,1,,,,,,,ADR,CSI,,GAV,,,STE,MAI,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,1750,3,32,2,30,0,0,0
21/jul.,JUL.,257,2800,6,SBUA,SWQE,-0.130,-66.98,1.085,1.085,13:15,14:25,01:10,1,1,,,,,,,MLO,FVA,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1100,0,3,3,0,4004,4004,0
21/jul.,JUL.,257,2800,7,SWQE,SBUA,1.085,-69.84,-0.130,-0.130,16:25,17:30,01:05,2,1,00:50,,SBUA,1,,,LSA,FVA,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,975,0,1,1,0,206,206,0
21/jul.,JUL.,257,2800,8,SBUA,SWSQ,-0.130,-66.98,1.700,1.700,19:00,20:00,01:00,3,1,,,,,,,FVA,LSA,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,875,0,4,4,0,4187,4187,0
21/jul.,JUL.,257,2800,9,SWSQ,SBUA,1.700,-69.39,-0.130,-0.130,21:00,22:00,01:00,4,1,00:45,,SBUA,1,,,LSA,FVA,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,950,0,2,2,0,72,72,0
21/jul.,JUL.,261,2802,1,SBMN,SBAA,-3.130,-59.98,-8.260,-8.260,11:05,14:45,03:40,1,1,,,,,,,JOE,MAT,,RUD,DCP,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,2856,4,5,5,0,0,0,0
21/jul.,JUL.,261,2802,2,SBAA,SBBE,-8.260,-49.26,-1.400,-1.400,16:30,18:35,02:05,2,1,01:55,,SBBE,1,,,MAT,JOE,,RUD,DCP,,RBS,FAB,,,,,41TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,1631,0,2,2,0,0,0,0
21/jul.,JUL.,261,2802,3,SBBE,ROTA,-1.400,-48.45,0.0,0.0,20:05,22:00,01:55,3,0,01:50,,,,,,MAT,JOE,,RUD,DCP,,RBS,FAB,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,,,5,,,,,
21/jul.,JUL.,261,2802,3,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:00,23:10,01:10,4,1,01:05,,SBMN,1,,,MAT,JOE,,RUD,DCP,,RBS,FAB,,,,,69TVNO,NOTURNO,,COMAE,PEO,SPMAS,FAB,2400,0,0,5,0,0,0,0
22/jul.,JUL.,257,2800,10,SBUA,SWSQ,-0.130,-66.98,1.700,1.700,13:50,15:25,01:35,1,1,,,,,,,PBO,GBR,,ROB,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1425,0,3,3,0,2970,2970,0
22/jul.,JUL.,257,2800,11,SWSQ,SBUA,1.700,-69.39,-0.130,-0.130,16:25,17:30,01:05,2,1,,,,,,,GBR,PBO,,ROB,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,930,0,0,0,0,56,56,0
22/jul.,JUL.,257,2800,12,SBUA,SWQE,-0.130,-66.98,1.085,1.085,18:45,19:45,01:00,3,1,,,,,,,PBO,GBR,,ROB,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,925,0,4,4,0,3232,3232,0
22/jul.,JUL.,257,2800,13,SWQE,SBUA,1.085,-69.84,-0.130,-0.130,20:45,21:45,01:00,4,1,,,,,,,GBR,PBO,,ROB,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,910,0,1,1,0,172,172,0
22/jul.,JUL.,259,2802,1,SBMN,SBSL,-3.130,-59.98,-2.530,-2.530,11:05,15:55,04:50,1,1,04:40,,SBSL,1,,,MDI,ABQ,,LUI,,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,SAMAUMA,3550,2,1,1,0,0,0,0
22/jul.,JUL.,259,2802,2,SBSL,SBHT,-2.530,-44.30,-3.210,-3.210,17:05,19:30,02:25,2,1,,,,,,,ABQ,MDI,,LUI,,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,SAMAUMA,1900,0,40,40,0,0,0,0
22/jul.,JUL.,259,2802,3,SBHT,ROTA,-3.210,-52.21,0.0,0.0,20:15,21:15,01:00,3,0,00:55,,,,,,ABQ,MDI,,LUI,,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,SAMAUMA,,,,,,,,
22/jul.,JUL.,259,2802,3,ROTA,SBSL,0.0,0.0,-2.530,-2.530,21:15,22:40,01:25,4,1,01:20,,SBSL,1,,,ABQ,MDI,,LUI,,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,SAMAUMA,1900,0,0,0,0,0,0,0
22/jul.,JUL.,256,2805,15,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,00:10,02:10,02:00,1,1,,,,,,,BOD,LEL,,GAV,,,STE,MAI,,,,,50TVNO,NOTURNO,,COMPREP,PMC-EB,,,1750,0,29,3,26,0,0,0
22/jul.,JUL.,256,2805,16,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,12:25,13:00,00:35,2,1,,,,,,,DMD,MDO,,DNL,,,MOA,ADO,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,706,0,19,2,17,0,0,0
22/jul.,JUL.,256,2805,17,SBCG,SBCG,-20.470,-54.67,-20.470,-20.470,15:15,15:45,00:30,3,1,,,,,,,DMD,MDO,,DNL,,,MOA,ADO,,,,,50TVDI,DIURNO,,COMPREP,PMC-EB,,,475,0,13,0,13,0,0,0
23/jul.,JUL.,259,2802,4,SBSL,SBHT,-2.530,-44.30,-3.210,-3.210,12:20,14:45,02:25,1,1,02:15,,SBHT,1,,,MDI,ABQ,,LUI,,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,SAMAUMA,1840,4,0,0,0,1450,1450,0
23/jul.,JUL.,259,2802,5,SBHT,SBMN,-3.210,-52.21,-3.130,-3.130,15:30,17:40,02:10,2,1,02:00,,SBMN,1,,,MDI,ABQ,,LUI,,,BOR,MIC,,,,,69TVDI,DIURNO,,COMAE,PAOE,SPAOE,SAMAUMA,1706,0,0,0,0,0,0,0
23/jul.,JUL.,257,2800,14,SBUA,SWMK,-0.130,-66.98,0.626,0.626,15:20,15:45,00:25,1,1,,,,,,,MLO,PBO,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,550,4,3,3,0,1800,1800,0
23/jul.,JUL.,257,2800,15,SWMK,SBUA,0.626,-66.12,-0.130,-0.130,16:20,16:40,00:20,2,1,,,,,,,PBO,MLO,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,425,0,2,2,0,0,0,0
23/jul.,JUL.,257,2800,16,SBUA,SBMN,-0.130,-66.98,-3.130,-3.130,17:50,20:15,02:25,3,1,02:10,,SBMN,1,,,GBR,PBO,,PTO,,,LUS,ROM,,,,,69TVDI,DIURNO,,COMAE,PMC-EB,SPMC,EB,1750,0,20,20,0,278,278,0
23/jul.,JUL.,262,2802,1,SBMN,SWKO,-3.130,-59.98,-4.131,-4.131,19:15,20:20,01:05,1,1,00:55,,SWKO,1,,,JAI,MQT,,RCO,DCP,,MTO,MIC,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,912,0,3,3,0,975,975,0
23/jul.,JUL.,262,2802,2,SWKO,ROTA,-4.131,-63.14,0.0,0.0,21:10,22:00,00:50,2,0,00:45,,,,,,MQT,JAI,,RCO,DCP,,MTO,MIC,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,,,4,,,1076,,
23/jul.,JUL.,262,2802,2,ROTA,SBMN,0.0,0.0,-3.130,-3.130,22:00,22:20,00:20,3,1,00:15,,SBMN,1,,,MQT,JAI,,RCO,DCP,,MTO,MIC,,,,,69TVDI,DIURNO,,COMAE,PEO,SPMAS,FAB,912,0,0,4,0,0,1076,0
24/jul.,JUL.,263,2803,1,SBMN,SBCC,-3.130,-59.98,-9.330,-9.330,11:00,13:15,02:15,1,1,02:05,,SBCC,1,,,SAL,PBO,,ALE,RUD,,MTO,FAB,,,,DER,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,TTL HARPIA,1930,2,0,0,0,0,0,0
24/jul.,JUL.,263,2803,2,SBCC,SBMN,-9.330,-54.97,-3.130,-3.130,14:20,16:40,02:20,2,1,02:10,,SBMN,1,,,PBO,SAL,,ALE,RUD,,MTO,FAB,,,,DER,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,TTL HARPIA,2000,0,25,25,0,1188,1188,0
24/jul.,JUL.,263,2803,3,SBMN,SBCC,-3.130,-59.98,-9.330,-9.330,17:40,20:05,02:25,3,1,02:20,,SBCC,1,,,ABQ,GBR,,REI,,,BOR,MIC,,,,MEI,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,TTL HARPIA,1875,0,0,0,0,0,0,0
24/jul.,JUL.,263,2803,4,SBCC,ROTA,-9.330,-54.97,0.0,0.0,21:05,22:20,01:15,4,0,01:10,,,,,,GBR,ABQ,,REI,,,BOR,MIC,,,,MEI,69TVDI,DIURNO,,COMPREP,PRPO,SPREP,TTL HARPIA,,,6,,,1970,,
